,0%,10%,20%,25%,30%,35%,40%
0%,1.0,0.5158786569243454,0.34440894568690095,0.28756476683937826,0.2987012987012987,0.4444444444444444,0.3333333333333333
10%,0.5158786569243454,1.0,0.6035931614024921,0.4141145139813582,0.3333333333333333,0.4444444444444444,0.3333333333333333
20%,0.34440894568690095,0.6035931614024921,1.0,0.7035040431266847,0.6746987951807228,0.4444444444444444,0.3333333333333333
25%,0.28756476683937826,0.4141145139813582,0.7035040431266847,1.0,1.0,1.0,0.3333333333333333
30%,0.2987012987012987,0.3333333333333333,0.6746987951807228,1.0,1.0,1.0,0.3333333333333333
35%,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,1.0,1.0,0.3333333333333333
40%,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0
